Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
Een smartwatch is een polhorloge met meerdere functies. Een smartwatch is in essentie een smartphone om je pols, met de bijbehorende functies: camera, rekenmachine, GPS, luidspreker, fitness applicaties met bel, sms en app functies. Deze smartwarch werkt ook als berichtensystemen: gebruikers die een smartwatch hebben gekoppeld aan hun telefoon kunnen ook met hun smartwarch bellen, sms'en en appen maar ze kunnen hierdoor ook makkelijk benaderd worden door organisaties. Sommige smartwatches maken gebruik van navigatie waardoor de locatie van de gebruiker altijd bekend is. Geïnteresseerde en relevante bedrijven zouden hier op in kunnen spelen. Ook vergemakkelijkt een smartwatch sommige taken uit het dagelijks leven van de gebruiker d.m.v. navigatie, weersvoorspellingen etc.,Red,57,4,4,4,3,2,
Poster in de stad waar je bekers en bier uit kunt pakken.,Red,46,5,2,3,1,1,
"Amanda Palmer is een Amerikaanse artiest/muzikant die op een andere manier met investeringen om gaat. In plaats van dat zij geld investeert in haar muziekcarrière door geld te lenen om haar album uit te brengen, maakt zij gebruik van crowdfunding website Patreon. Op deze manier kunnen enthousiastelingen geld doneren aan haar dat zij vervolgens gebruikt om haar album uit te brengen. Mensen betalen niet meer voor een CD in een winkel of online, maar zij doneren geld aan de artiest. Patreon werkt met beloningen, dus de ontvanger heeft een belofte gedaan (bijv. ""Doneer 10 euro en ontvang mijn CD gratis bij de release"" of ""Doneer 50 en ontvang de CD en maak kans op een meet & greet."") aan de donateur en als de donateur deze goedkeurt, ontvangt hij/zij de beloofde producten/diensten in ruil voor de donatie. Er wordt heel anders met betalen omgegaan.,Red,57,4,4,4,3,2",
De verhouding tussen klant en merk verandert. Dit is de gelegenheid om hun vaardigheden, creativiteit en goede smaak te bewijzen om vervolgens toe te treden in een exclusieve community.,Blue,62,5,3,4,2,3,
,Blue,63,5,2,5,4,3,
,Blue,63,5,2,5,4,3,
Binnen 70 seconden de letterlijke test doorstaan om zo 2 exclusieve tickets te winnen voor de James Bond film 'Skyfall',Blue,62,5,3,4,2,3,
,Blue,63,5,2,5,4,3,
,Blue,63,5,2,5,4,3,
Deze cap kreeg je alleen bij een fles in een club,Blue,63,5,2,5,4,3,
"""Complete the look"" is een service waar je een gehele outfit tegelijk kan kopen.,Green,51,5,4,5,3,2",
Wanneer je op een warme zomer dag door de stad loopt en je komt een Coca-Cola kraampje tegen die een nieuwe smaak of gewoon een lekkere dorstlesser uitdeelt.,Green,51,5,4,5,3,2,
,Blue,63,5,2,5,4,3,
Call of Duty heeft een pop up store geopend in Rotterdam in het pand van Gorilli. Hier kan je langs komen om de nieuwe game te spelen en meedoen aan een toernooi waar je o.a de game kunt winnen. Als je hier langs loopt wordt je warm in ontvangst genomen en krijg je een korte uitleg en mag je je eigen gang gaan met het spel. Dit kunnen mensen delen en mensen die niet geinteresseerd zijn in het spel kunnen toch een beetje meeproeven.,Green,51,5,4,5,3,2,
,Blue,63,5,2,5,4,3,
De zelf rijdende auto verandert niet alleen hoe we autorijden zien het verandert ook het hele concept van vervoer. Door niet zelf het werk te doen maar de technologie voor jou te laten werken.,Yellow,53,1,3,2,5,4,
,Blue,63,5,2,5,4,3,
,Blue,63,5,2,5,4,3,
Hoe bevorder je enthousiaste en begaande medewerkers? Dat is waar dit boek over gaat.,Blue,62,5,3,4,2,3,
,Blue,63,5,2,5,4,3,
,Blue,63,5,2,5,4,3,
,Blue,63,5,2,5,4,3,
Om hier te kunnen dineren moet je een membership hebben en een aantal vragen beantwoorden. Er moet dus moeite worden gedaan om hier te kunnen dineren.,Green,44,5,5,5,1,2,
"Met Casual Friday wil een organisatie meer betrokken en begaand personeel ""creëren"".,Blue,62,5,3,4,2,3",
Een taxi bedrijf genaamd GrabTaxi heeft een 'welfare program' waarbij de taxi chauffeurs, die voldoen aan de loyaliteit en kwaliteit criteria, in aanmerking komen voor een levensverzekering, inkomsten bescherming en crisis ondersteuning. Natuurlijk is dit heel leuk voor de medewerkers, maar het is ook goed voor het imago van het bedrijf.,Blue,48,5,5,2,1,1,
Om gebruik te kunnen maken van de aanbiedingen bij de Albert Heijn, moet je in het bezit zijn van de bonus kaart. Als je deze activeert met je email, dan krijg je persoonlijke aanbiedingen op basis van je vorige aankopen. Hiervoor moet je die steeds wel activeren.,Green,44,5,5,5,1,2,
Op het kantoor van LEGO in Denemarken,Green,44,5,5,5,1,2,
Albert Heijn Allerhande heeft een WhatsApp service. Als je aan het koken bent, maar je bent ingrediënten vergeten of je saus is te dun dan kan je appen naar AH. Dit valt onder contextual omnipresence, omdat ze bereikbaar zijn op precies de juiste tijd dat de consument hem nodig heeft.,Blue,48,5,5,2,1,1,
Nitro for salesforce gamification. Werknemers kunnen punten en beloningen krijgen door kennis te delen door middel van een spel.,Blue,62,5,3,4,2,3,
Netlix Offers ‘Unlimited’ Year of Paid Maternity and Paternity Leave,Green,44,5,5,5,1,2,
Met de slimme termostaat regel je alles via de app, nooit meer koud thuiskomen,Green,44,5,5,5,1,2,
Zelf rijdende auto van Google,Green,44,5,5,5,1,2,
Tegenwoordig worden hulpverleners vaak zelf het slachtoffer van gewelddadige misdaden Om hier wat tegen te doen is de overheid een campagne gestart om de hulpverleners te steunen.,Yellow,53,1,3,2,5,4,
In dit artikel wordt beschreven hoe er door bepaalde merken gekeken kan worden naar de manier van betalen. Of beter gezegd, hoeveel er betaald gaat worden! Waarom zou je zoveel betalen voor een merk, als jij vindt dat het minder waard is. Het is dus een perspective shift wanneer je in discussie gaat over de prijs, en dit als merk ook toelaat.,Red,50,1,4,4,4,2,
De KNVB neemt het op voor haar vrijwilligers door actie te ondernemen na enkele gewelddadige incidenten.,Yellow,53,1,3,2,5,4,
Wat op dit moment aangeraden wordt om tegen het Zika-virus te gebruiken is doodnormale anti-muggenspray. Ik vond dit opvallend omdat er al enige tijd onderzoek is geweest naar het virus en er nog steeds niet een specifiek medicijn ervoor op de markt is.,Green,45,2,4,4,4,2,
Met de smartwatch heb je je telefoon, mp3speler en laptop allemaal bij je, handig om je pols.,Green,44,5,5,5,1,2,
De tijd van het jaar brengt de zwarte pieten discussie ook weer met zich mee. Ik vond deze foto opvallend omdat de jongen in het midden er een scheutje bovenop doet en zijn huidskleur meerdere kleuren heeft geschminkt.,Green,45,2,4,4,4,2,
Als deelnemer aan 'Trace the Place' selecteer je een Werelddeal Weken bestemming. Je wordt afgezet op een plek en kan middels Google Streetview rondkijken op deze locatie. Op de kaart aan de rechterzijde plaats je jouw pin, op exact de locatie als waar jij denkt dat je je bevindt. Na de wedstrijdlooptijd (zie algemene voorwaarden) wint de persoon die de pin (het meest) exact op de kaart heeft geplaatst 1 x twee retourtickets naar zijn/haar gekozen bestemming. indien er meerdere spelers een pin op exact dezelfde juiste locatie hebben geplaatst, dan wordt middels een loting de winnaar aangewezen. De locatie wordt middels de exacte coördinaten in breedte- en lengtegraden bepaald.,Blue,62,5,3,4,2,3,
Deze automaat staat op diverse vliegvelden en is net als een frisdrankautomaat gevult met producten die je kan kopen door geld in te werpen. In deze automaat worden diverse make-up producten van Benefit Cosmetics aangeboden onder het nom van 'fris jezelf op en werk je makeup bij met onze producten on-the-go',Green,44,5,5,5,1,2,
Dominos is tegenwoordig heel zichtbaar en vanaf overal op elk moment te bestellen.,Green,47,4,3,2,4,2,
De technologie wordt steeds beter op het gebied van zelfsturende auto's. Gaan we ooit zelf auto besturen verleren? Dit gaat zeker nog een stapje verder in de toekomst.,Red,50,1,4,4,4,2,
Robots, drones. We zien er steeds meer van. Nu alleen nog voor coole filmpjes, of foto's van unieke posities. Maar waar gaat deze technologie heen? Misschien kunnen ze ons later wel vervoeren, misschien doen zij wel veel meer dan dat? De toekomst zal het uitwijzen.,Red,50,1,4,4,4,2,
Zara medewerker krijgen fixe kortingen op aankopen die zij doen in de winkel,Green,47,4,3,2,4,2,
,Blue,63,5,2,5,4,3,
,Green,47,4,3,2,4,2,
Stockpile lanceerde eind vorig jaar cadeaubonnen waarmee ontvangers aandelen kunnen kopen van bedrijven op de beurs van New York. Zelfs kinderen deden er aan mee. Hiermee veranderen het bedrijf zowel het perspectief op de cadeaubon als op het kopen van aandelen.,Blue,62,5,3,4,2,3,
De Dutch Aid Foundation verkoop pillen tegen zogenaamde 'problemen' die nergens op slaan zoals vet in spieren veranderen. In deze potjes zitten geen pillen, maar pepermuntjes. De opbrengsten van deze pillen gingen naar de Dutch Aid Foundation. Dit is perspective shift, omdat je geld doneert op een manier die de consument verast.,Blue,48,5,5,2,1,1,
Het beter zorgen voor je bedrijf, zorgt voor betere resultaten. Dit begint bij de communicatie. Zodra je zorgt voor een goede werkomgeving, zullen je werknemers ook beter voor je gaan werken.,Red,50,1,4,4,4,2,
Microsoft wilt met zijn technologie niet alleen de wereld van zijn klanten verbeteren, ook die van zijn werknemers. Samen sterk staan voor een betere wereld door middel van technologie.,Red,50,1,4,4,4,2,
Dit signaal komt voort uit de behoefte om je merk op meerder plekken terug te laten komen. Nu kan je met deze app je auto alvast opstarten, op laten warmen in de winter, en nog veel meer. Het merk zorgt dus meer en meer voor jouw als consument, en zijn via meerdere kanalen aanwezig.,Red,50,1,4,4,4,2,
Via dit artikel kwam ik achter een horloge die meet welke winkels jij inloopt. Dit horloge vertelt je dan welke creditcard je het beste kan gebruiken om te betalen zodat je de meeste punten krijgt voor een cadeautje of iets dergelijks.,Red,50,1,4,4,4,2,
Spinnin records laat nieuw talent zichzelf bewijzen door hun tracks te uploaden op de pagina en zo kans te maken op een release op het label.,Green,56,2,5,4,4,4,
De overheid heeft een regel ingesteld dat alle plastic zakjes door de klant betaalt moeten worden.,Green,56,2,5,4,4,4,
Hertog Jan laat de klant zichzelf bewijzen met een sleutel die in kratten zitten. Zo bewijst de klant dat hij een echte Hertog Jan drinker is.,Green,56,2,5,4,4,4,
Cool Blue laat zien hoe ze in elkaar steken,Green,56,2,5,4,4,4,
Yeezy's zijn niet zomaar te krijgen. Er wordt maar een klein aantal gemaakt en ze zijn bekend over heel de wereld. Je moet je aanmelden binnen een bepaalde tijd en als je wordt uitgekozen mag je ze kopen. Wanneer je ze niet bemachtigd heb je pech want er wordt geen nieuwe lading schoenen gemaakt,Blue,49,5,4,4,2,2,
Philips werkt aan slimme lampen die werken op apps.,Green,56,2,5,4,4,4,
Een mooi voorbeeld is de test die spijkerbroekenmerk Lee eind vorig jaar in 32 Chinese steden lanceerde. Om een nieuwe collectie warmtevasthoudende spijkerbroeken te introduceren stuurde Lee consumenten de kou in. Gevolgd door een warmte tracerende app en door QR codes in de stad te scannen, konden ze punten verzamelen voor spijkerproducten en exclusieve events.,Blue,49,5,4,4,2,2,
Met de OV chipkaart kunnen de OV vervoerders zien waar de mensen heen gaan. Dit kan resulteren in betere aansluitingen en evt extra ritten tijdens de spits.,Green,56,2,5,4,4,4,
Exclusief is ook Bar 1930 in Milaan. De bar voert een strikt deurbeleid en verzon een exclusieve manier om dat digitaal kenbaar te maken. Op Tinder werd een profiel aangemaakt van een vrouw uit 1930 die mannen vroeg haar het hof te maken ‘zoals dat vroeger gebeurde’ en zich ‘als een heer te gedragen’. Binnen een week had het profiel 4000 matches. Uiteindelijk mocht echter maar één winnaar naar binnen.,Blue,49,5,4,4,2,2,
De albert heijn doet al jaren aan duurzaam en biologische en vind het ook belangrijk dat dit door iedereen gezien wordt.,Blue,49,5,4,4,2,2,
H&M doet al jaren aan CONSCIOUS. Zij maken nieuwe producten van oude producten en helpen hierbij mee aan een betere wereld.,Blue,49,5,4,4,2,2,
Ecosia is hetzelfde als google alleen help je hiermee de natuur. Het is een gratis manier om jouw steentje bij te dragen. Op basis van hoe vaak jij ecosia gebruikt worden er bomen geplant.,Blue,49,5,4,4,2,2,
Door regensensoren bij de stoplichten in Rotterdam hoeft een fietser minder lang te wachten bij de stoplichten, iets waar de fietser echt iets aan heeft.,Blue,49,5,4,4,2,2,
Met deze Conexxion ParkShuttle word je van A naar B gebracht zonder dat er iemand is die de bus bestuurd. Dit gebeurt ook nog eens duurzaam want deze bus rijd elektrisch,Blue,49,5,4,4,2,2,
Zoals elk jaar is er een bekend modelabel die kleding betaalbaar ontwerpt voor H&M. Elk jaar weer liggen er mensen voor de deur om als eerste naar binnen te kunnen want deze collectie is zo exclusief en snel uitverkocht dat je er wel snel bij moet zijn,Blue,49,5,4,4,2,2,
Siri is een applicatie aan wie je vragen kunt stellen. Hij beschikt over spraakherkenning.,Blue,49,5,4,4,2,2,
,Blue,43,5,4,5,1,2,
,Blue,43,5,4,5,1,2,
Kiddicare experimenteert met dynamische prijs-, voorraad- en productinformatie in de winkel door gebruik te maken van epaper. De retailer analyseert elke dag de prijzen van andere aanbieders, zodat zij een competitieve prijs kan aanbieden aan haar klanten. De prijs- en productinformatie worden op basis van deze analyse elke dag aangepast op de displays in de winkel, de website en de app,Blue,43,5,4,5,1,2,
,Blue,43,5,4,5,1,2,
Burberry kisses is een samenwerking tussen burberry en google partner, deze samenwerking heeft ervoor gezorgd dat je je eigen afdruk van je lippen in de vorm van een kus met lippenstift kunt versturen over de hele wereld naar wie je maar wilt,Blue,43,5,4,5,1,2,
Het bekende voorbeeld van de virtual shopping walls in metrostations van Tesco in Korea en de pop-up shops van eBay tonen aan dat merken het aantal verkooptouchpoints flink aan het uitbreiden zijn. Ook zien we dat de The Fancy met Google glasses als verkoopkanaal experimenteert,Blue,43,5,4,5,1,2,
De shopping mall in London genaamd Westfield biedt klanten een gepersonaliseerde winkelervaring via de app My Westfield aan. De app geeft de klant de mogelijkheid om exclusieve deals te ontvangen van zijn favoriete retailers in Westfield. Voor het personalisatieproces is het vereist dat de klant eenmalig zijn voorkeuren aangeeft en feedback (‘like’ or ‘dislike’) geeft op suggesties, zodat de content steeds op maat gemaakt kan worden,Blue,43,5,4,5,1,2,
Een gepersonaliseerde merkervaring: Zij maakt gebruik van de laatste technologieën met bijvoorbeeld de Bespoke feature, waarin de klant haar eigen trenchcoat kan samenstellen en eenvoudig toegang heeft tot de overige touchpoints,Blue,43,5,4,5,1,2,
Adidas heeft plastic uit de oceaan gehaald en daarmee met een 3D-printer nieuwe schoenen gemaakt. Hiermee innoveren ze en verwonderen de klant.,Red,47,5,3,4,3,1,
Cross channel retail: We zijn van offline naar online winkelen gegaan, maar er is nu weer behoefte aan het offline shoppen. Coolblue maakt daar goed gebruik van.,Red,47,5,3,4,3,1,
OM in te haken op de Zwarte Piet discussie. RTL heeft besloten om verder te gaan met een schoorsteenpiet ipv Zwarte Piet. Hier is veel ophef over geweest. Het beeld van het Sinterklaasfeest verandert.,Red,47,5,3,4,3,1,
H&M heeft al een langere tijd een recycling programma. Als je oude kleding bij hen inlevert, krijg je een kortingsbon voor een volgende aankoop. Daarmee laten zij zien dat ze begaan zijn met het milieu, maar trekken ze ook weer de klant met korting.,Red,47,5,3,4,3,1,
Naast de gewone snacks uit een automaat te halen, kun je nu ook gemaakt een HIV-testje kopen.,Red,47,5,3,4,3,1,
Virtual Reality achtbanen zijn de toekomst. Door een VR bril op te zetten beleef je de rit nog intenser.,Red,47,5,3,4,3,1,
Het nieuwe logo van Etos is strak en past goed bij nu. Etos is goed bezig geweest om het voorheen stoffige imago op te krikken. Ook blokker heeft recentelijk het roer omgedraaid. Het blokker logo is ook strak, modern en zwart. Het wordt weer leuk shoppen.,Red,47,5,3,4,3,1,
